ID,Age,Height,Weight,Nationality,Positions,Club
225201,25,175,73,Spain,"RM,LM",Athletic Club de Bilbao
225085,25,175,70,France,LM,LOSC Lille
230204,25,182,74,Brazil,GK,Flamengo
230498,21,176,73,Brazil,ST,Santos
192123,29,191,92,New Zealand,ST,Burnley
191202,32,194,83,Serbia,CDM,Manchester United
191740,31,182,71,Spain,"CM,CDM",Paris Saint-Germain
192064,30,185,78,China PR,"ST,RW,CAM",Guangzhou FC
192906,36,168,71,Argentina,"ST,CF",Gimnasia y Esgrima La Plata
192598,31,180,77,China PR,ST,Guangzhou FC
192638,30,188,85,Spain,"LWB,LB",Chelsea
192789,30,180,77,Spain,RB,Villarreal CF
190745,30,191,80,Italy,GK,Udinese Calcio
190813,28,178,73,Italy,"LW,LM",Roma
189615,31,175,66,England,"LB,CB",West Ham United
190717,31,178,82,Jamaica,ST,West Ham United
190584,31,179,74,Spain,"CDM,CM",Real Sociedad
189805,30,188,86,Netherlands,ST,FC Barcelona
189682,31,180,82,England,CB,Burnley
193348,29,169,72,Switzerland,"RM,RW",Olympique Lyonnais
189560,33,190,80,Spain,"CDM,CM",Villarreal CF
188042,33,183,75,Argentina,"ST,LW",River Plate
188041,32,181,78,Brazil,"CDM,CM",Tigres U.A.N.L.
187052,31,182,80,France,"CDM,CM,CB",Olympiacos CFP
186682,33,181,72,Spain,"CDM,CM,CAM",Granada CF
193198,29,187,73,Serbia,"CDM,CM,CB",Sevilla FC
198230,34,187,82,Spain,CB,Granada CF
194209,34,182,84,Morocco,ST,Olympiacos CFP
202048,28,186,80,England,CB,Wolverhampton Wanderers
204024,30,191,76,Germany,CDM,Borussia M枚nchengladbach
203483,28,179,70,Netherlands,"CAM,CM",Ajax
203299,30,182,78,Peru,RM,Al Hilal
202935,31,182,75,Spain,CB,Olympique de Marseille
202857,31,184,81,Germany,"RW,RM",Bayer 04 Leverkusen
202750,30,195,97,C么te d'Ivoire,CB,Wolverhampton Wanderers
202648,27,180,71,Spain,"CM,CDM",RCD Espanyol de Barcelona
202477,27,177,73,Spain,"LM,CF",Udinese Calcio
202335,27,190,90,England,"CB,CDM",Tottenham Hotspur
201455,28,188,76,Central African Republic,"CM,CDM",Atl茅tico de Madrid
194333,33,190,81,Poland,GK,FC Augsburg
200726,30,187,78,France,GK,Atl茅tico de Madrid
200315,29,178,65,Spain,"LM,RM",Real Betis Balompi茅
199503,28,185,82,Switzerland,"CDM,CM",Arsenal
199354,32,180,73,Spain,ST,Elche CF
198946,32,180,75,Italy,"CB,RB",Inter
198784,27,175,70,England,CM,Liverpool
198329,30,182,77,Spain,"CAM,ST,CM",Leeds United
178509,34,193,91,France,ST,AC Milan
196978,29,180,66,England,ST,Newcastle United
184484,31,186,77,Iceland,"CAM,CM",Everton
170890,34,180,75,France,"CDM,CM",Inter Miami CF
176919,35,193,94,Argentina,GK,Tigres U.A.N.L.
226300,25,191,82,Turkey,GK,Trabzonspor
223597,28,172,71,France,RB,AS Monaco
224031,28,185,85,Montenegro,"RB,RWB,CB",Lazio
224196,26,186,82,Algeria,"LB,CB",Borussia M枚nchengladbach
224490,24,180,78,Turkey,RB,LOSC Lille
225116,24,190,83,Italy,GK,Napoli
225508,27,186,77,C么te d'Ivoire,CB,Manchester United
225663,25,180,69,Russia,"CM,CAM,CF",AS Monaco
226162,24,172,65,Argentina,"RM,RW",Aston Villa
226221,27,180,71,Spain,"CB,RB",Real Sociedad
226456,25,178,67,Spain,"LM,RM,CAM",West Ham United
223249,33,188,82,Chile,GK,Racing Club
226851,25,186,81,France,"RB,CB",FC Bayern M眉nchen
228093,23,192,88,France,"LM,ST",Borussia M枚nchengladbach
228520,27,172,81,Argentina,"ST,RM",CA Osasuna
228687,23,187,84,Denmark,ST,OGC Nice
230184,21,168,65,Brazil,"LB,LM",Fortaleza
230216,29,175,70,Brazil,RB,Internacional
230234,25,177,75,Brazil,"CDM,CM",Fluminense
230251,21,188,88,Brazil,CDM,RB Bragantino
230312,29,186,80,Brazil,GK,Internacional
223578,32,185,79,Spain,ST,Getafe CF
222501,25,180,80,Belgium,"RB,RM",Leicester City
176635,32,180,71,Germany,"CAM,CF",Fenerbah莽e SK
216150,29,182,75,Italy,"RWB,RM,LM",Atalanta
176550,32,183,80,Colombia,GK,Napoli
173221,34,180,70,Italy,"RM,RWB",U.C. Sampdoria
162240,33,185,85,Belgium,"CM,CAM,CDM",Guangzhou City
159145,35,186,86,France,ST,Al Hilal
158121,33,187,82,France,GK,FC Girondins de Bordeaux
156616,38,170,72,France,"CF,LW",US Salernitana 1919
213516,26,173,63,Portugal,"CF,LW",SC Braga
204234,29,180,70,Spain,GK,Elche CF
216145,29,183,81,Italy,CB,Torino F.C.
216388,24,173,67,France,"LM,ST",Newcastle United
222028,25,186,80,Germany,"CM,CDM",SL Benfica
216531,28,188,84,Portugal,ST,Sporting CP
218339,25,178,68,Germany,"CM,CDM",Borussia Dortmund
219789,29,175,71,Mali,RB,Stade Rennais FC
219809,26,189,85,France,"CDM,CM",AC Milan
220253,25,175,69,Morocco,"LW,RW,ST",Sevilla FC
220523,26,195,94,Colombia,CB,Everton
220673,25,185,80,Peru,"CDM,CM",RC Celta de Vigo
220793,25,187,79,Colombia,CB,Tottenham Hotspur
221491,24,189,81,Switzerland,CB,Borussia M枚nchengladbach
214047,30,182,71,Colombia,"CM,CDM",FC Porto
204538,30,169,66,Peru,ST,Seattle Sounders FC
204259,29,178,72,Colombia,RB,Granada CF
210513,28,169,65,Colombia,CAM,Shenzhen FC
251809,21,193,81,Netherlands,CB,LOSC Lille
252371,18,186,75,England,"CM,LM",Borussia Dortmund
255475,21,174,63,Brazil,RW,Ajax
212442,28,192,84,Portugal,GK,Wolverhampton Wanderers
212404,27,185,77,Italy,"CAM,LM,RM",Juventus
212382,27,201,93,Nigeria,ST,KRC Genk
212096,28,180,76,Italy,"LM,CF",Sport-Club Freiburg
211748,27,183,73,Germany,"CM,CDM",Bayer 04 Leverkusen
211241,29,170,65,Spain,"RB,RM,LB",Villarreal CF
211022,27,171,71,Spain,"LM,ST,RM",CA Osasuna
210897,26,182,82,Congo DR,CB,FC Porto
210625,26,184,83,Switzerland,RB,VfL Wolfsburg
210324,28,176,73,Germany,"CM,RM,LM",Borussia M枚nchengladbach
247204,22,181,79,Brazil,RB,Tottenham Hotspur
210315,26,180,79,Spain,ST,RCD Espanyol de Barcelona
209846,28,184,83,Germany,"LB,LM,LWB",Sport-Club Freiburg
208165,28,190,83,Albania,CB,Atalanta
208135,28,184,76,France,"CM,CDM",Everton
208104,28,190,84,Brazil,GK,SC Braga
207566,29,187,79,Portugal,"CDM,CM",Real Betis Balompi茅
207494,28,175,60,England,CAM,Manchester United
206585,26,186,88,Spain,GK,Chelsea
206545,29,178,75,Spain,"CM,RM,LM",Villarreal CF
206467,28,181,79,France,"ST,LW",Borussia M枚nchengladbach
205923,28,182,76,Wales,"LB,CB",Tottenham Hotspur
138412,35,175,70,England,"CM,LB,RB",Liverpool
247851,23,182,78,Brazil,"CDM,CM",Olympique Lyonnais
41,37,171,68,Spain,"CM,CAM",Vissel Kobe
244067,21,190,88,France,CB,VfL Wolfsburg
236480,24,182,80,Mali,"CDM,CM",Brighton & Hove Albion
243812,20,174,64,Brazil,RW,Real Madrid CF
232432,23,182,85,Serbia,ST,Real Madrid CF
232580,23,190,87,Brazil,CB,Arsenal
232665,25,175,74,Uruguay,"CDM,CM",Getafe CF
232730,24,184,76,Japan,"CAM,CF",Eintracht Frankfurt
232756,23,185,79,England,CB,AC Milan
233738,24,181,73,Spain,"CB,CM,CDM",Real Sociedad
234035,25,176,66,Spain,RB,Fiorentina
234236,25,191,85,Czech Republic,ST,Bayer 04 Leverkusen
234612,23,175,73,France,"RM,ST",LOSC Lille
235073,23,195,88,Switzerland,GK,Borussia Dortmund
235688,25,188,77,Brazil,CB,SL Benfica
206413,31,181,80,Ukraine,CDM,Shakhtar Donetsk
236506,24,183,78,Argentina,CB,Feyenoord
239433,26,189,78,Serbia,"CDM,CM",Getafe CF
236572,21,176,65,Netherlands,LB,AZ Alkmaar
241788,28,187,83,Iran,"ST,CF",FC Porto
241637,21,187,81,France,"CM,CDM",AS Monaco
240679,23,183,77,Netherlands,"CDM,CM,CB",Atalanta
240243,22,183,76,Brazil,"CAM,LM,ST",Atl茅tico de Madrid
242516,22,189,76,Netherlands,"LM,ST",PSV
239301,23,178,77,Argentina,"CB,LB,CDM",Ajax
237239,25,172,64,North Macedonia,"LM,CM",Levante Uni贸n Deportiva
236632,24,176,66,Brazil,"RW,LW",Ajax
237942,23,175,78,Ecuador,"LB,LWB",Villarreal CF
236610,21,182,72,Italy,ST,Juventus
199576,29,183,83,Spain,"CDM,CM",Southampton
24630,38,188,92,Spain,GK,Lazio
178007,35,180,79,Portugal,"CM,CDM",Hellas Verona
178088,33,170,63,Spain,"CAM,RM",Manchester United
203605,29,182,81,Czech Republic,"RWB,RB,RM",TSG Hoffenheim
199189,27,189,76,England,"CAM,CM",Chelsea
199206,32,184,76,Croatia,CB,Be艧ikta艧 JK
198658,27,176,70,Norway,"CM,CDM",AZ Alkmaar
198657,28,170,70,Norway,RB,Adana Demirspor
197837,30,188,84,Belgium,CB,Hertha BSC
146439,35,186,86,Spain,ST,C谩diz CF
195096,30,187,82,Brazil,"CM,CAM",FC Girondins de Bordeaux
199915,29,192,88,England,CB,Brighton & Hove Albion
152908,35,175,65,England,"LWB,LB",Aston Villa
156433,38,186,85,Mexico,GK,Club Universidad Nacional
159261,38,180,79,Italy,ST,U.C. Sampdoria
163155,38,193,90,England,GK,Watford
199715,31,185,79,Spain,"LM,RM",Getafe CF
200155,28,195,80,Belgium,"CM,CAM",Club Brugge KV
200159,28,185,88,Germany,GK,DSC Arminia Bielefeld
201042,28,182,71,France,"RB,CB",AS Monaco
201417,29,182,87,Republic of Ireland,"RB,RWB",Tottenham Hotspur
201995,28,175,70,Brazil,"LM,CAM",Lazio
202493,31,177,70,Spain,"RB,RM,LM",RCD Espanyol de Barcelona
194222,31,185,80,Spain,CB,Deportivo Alav茅s
195093,29,189,91,Brazil,ST,Real Betis Balompi茅
189053,33,181,74,Italy,ST,U.C. Sampdoria
193469,32,185,78,Spain,CB,Real Betis Balompi茅
187936,32,196,89,France,"CDM,CM",Roma
178213,32,190,80,France,"CM,CDM",Villarreal CF
178224,33,175,73,Mexico,ST,LA Galaxy
178415,33,178,79,Netherlands,CM,Club Brugge KV
180216,32,177,77,Republic of Ireland,RB,Everton
183394,31,187,91,France,"CDM,CM",Watford
184392,31,182,70,Italy,"RWB,LWB,RB",Inter
185103,35,187,81,Serbia,"LB,CB",Inter
186197,30,173,72,Congo DR,CAM,Racing Club de Lens
199652,27,181,78,Belgium,"CM,RM",Torino F.C.
186801,31,189,83,Senegal,"CB,CDM",Crystal Palace
187607,32,196,91,Russia,ST,Free agent
188335,29,190,75,Croatia,ST,CA Osasuna
193408,29,189,85,Switzerland,ST,SL Benfica
189125,31,181,75,Italy,"CM,CAM",Fiorentina
189280,31,175,73,England,"CDM,CM",Burnley
189505,33,169,65,Spain,"CF,RW",Lazio
189606,33,181,85,Austria,"CDM,CM",Bayer 04 Leverkusen
189881,31,194,81,England,CB,Roma
190243,33,194,89,Switzerland,GK,Borussia Dortmund
191180,32,187,78,Argentina,"CAM,CM",Elche CF
192678,31,186,79,Spain,ST,CA Osasuna
192679,31,176,72,Spain,"LB,LM",Granada CF
193171,33,171,62,Spain,"LB,RB",RCD Mallorca
193361,30,182,76,Italy,"CAM,CM",Bologna
202849,28,199,96,Denmark,CB,Leicester City
243559,24,176,71,Spain,"RM,LM",Levante Uni贸n Deportiva
203747,26,178,74,Spain,"RB,RWB",Real Betis Balompi茅
203843,33,173,68,Uruguay,RB,Getafe CF
242187,21,180,73,Austria,"CAM,LM,CM",TSG Hoffenheim
241727,25,191,85,Serbia,GK,Stade de Reims
240753,21,180,72,France,"ST,LM",OGC Nice
240699,24,167,65,Uruguay,"CM,CAM,LW",River Plate
239817,22,188,82,France,"CDM,CM",Leicester City
239613,24,183,75,Italy,"CAM,CM,CF",Atalanta
239380,22,179,69,Netherlands,"LW,RW,CAM",Club Brugge KV
238616,21,172,62,Portugal,"LW,RW",Wolverhampton Wanderers
238476,22,196,90,France,CB,Borussia Dortmund
238463,23,175,72,Mali,"CM,RM,LM",RB Leipzig
238067,21,190,79,Italy,"CAM,RM",Roma
237678,22,194,95,France,CB,Liverpool
236791,26,190,86,Czech Republic,"CF,CM",Hellas Verona
236355,24,187,80,Brazil,CB,Lazio
236045,27,180,73,Mozambique,LB,LOSC Lille
242201,26,175,67,Spain,"CDM,CM,CAM",Granada CF
243238,34,176,74,Ukraine,ST,Shakhtar Donetsk
228413,24,192,83,Italy,GK,U.C. Sampdoria
246147,19,181,70,England,"RM,ST",Manchester United
244193,23,176,72,Cape Verde Islands,"LW,RW",Sporting CP
244253,23,193,81,Serbia,"CM,CDM",Valencia CF
244467,26,193,81,Czech Republic,GK,SK Slavia Praha
244622,23,177,69,Spain,"LM,ST,CAM",RCD Espanyol de Barcelona
245630,22,176,69,France,"CM,CDM",AS Monaco
246104,19,190,79,Netherlands,"CM,CDM",Ajax
246430,21,190,75,Serbia,ST,Fiorentina
256630,18,176,70,Germany,"CAM,CM",Bayer 04 Leverkusen
246646,21,174,63,France,"CDM,CM",Olympique Lyonnais
246844,25,174,64,Spain,LB,Granada CF
248243,18,182,68,France,"CM,CDM",Real Madrid CF
248695,20,190,76,France,CB,Leicester City
252145,19,176,70,Portugal,"LWB,LB,LM",Paris Saint-Germain
253163,22,192,91,Uruguay,CB,FC Barcelona
235353,23,185,76,Senegal,"RW,RM,ST",Watford
234835,26,190,78,Portugal,CB,Granada CF
234060,23,184,77,Venezuela,"CM,CDM,CAM",RCD Espanyol de Barcelona
206651,32,178,72,Spain,"RM,LM,CM",CA Osasuna
230206,33,169,66,Brazil,"RB,LB",Flamengo
230183,21,186,73,Brazil,"LB,LWB,LM",Internacional
229909,29,190,80,Russia,GK,Bayer 04 Leverkusen
208295,31,188,84,Morocco,"CB,CM",Wolverhampton Wanderers
208268,26,186,80,Italy,"CDM,CB,CM",Roma
243630,21,177,77,Canada,ST,LOSC Lille
206590,27,176,73,Spain,"LM,RM,CM",Villarreal CF
230285,25,190,88,Brazil,CB,Flamengo
206534,27,185,71,England,ST,Leeds United
205966,27,168,70,Germany,"CAM,CF,LM",Eintracht Frankfurt
205409,34,179,79,Uruguay,GK,Club Atl茅tico Independiente
205192,27,178,66,Spain,"CM,LM,LW",RC Celta de Vigo
204614,30,170,67,Portugal,LB,Napoli
204082,28,193,78,United States,CB,VfL Wolfsburg
230212,21,182,79,Brazil,"CB,LB",Internacional
230360,21,176,75,Brazil,"RB,RM,CM",RB Bragantino
233486,24,187,81,France,CB,Real Sociedad
231352,23,196,87,England,ST,Roma
232487,28,178,76,Japan,"CDM,CM",VfB Stuttgart
232229,23,188,76,Netherlands,GK,Feyenoord
232080,24,175,70,England,"LM,RM",Leeds United
231887,24,185,74,Turkey,"CF,ST,CAM",LOSC Lille
231691,22,196,90,France,GK,FC Nantes
231410,21,171,59,Spain,"CAM,LW,LM",AC Milan
231340,24,175,70,Argentina,"RB,RWB",Sevilla FC
230385,29,175,72,Brazil,"LW,LM",S茫o Paulo
230460,21,172,70,Brazil,LW,Flamengo
230442,21,187,85,Brazil,ST,Fortaleza
167397,35,177,72,Colombia,ST,Rayo Vallecano
230440,33,188,87,Brazil,ST,Palmeiras
230426,21,170,60,Brazil,"CM,CAM",Flamengo
230406,25,173,72,Brazil,"RM,RW",Flamengo
165229,35,186,80,France,CB,FC Girondins de Bordeaux
228881,24,177,70,Italy,RB,AC Milan
170368,29,184,80,Argentina,"RM,CAM",Sevilla FC
214097,27,178,68,France,"CM,LM",Stade Rennais FC
219733,27,197,92,France,ST,RC Strasbourg Alsace
219581,27,187,83,France,CB,Spartak Moskva
217546,30,184,79,Portugal,"LB,CB",SC Braga
217036,28,179,68,Spain,"LB,LWB,LM",Real Betis Balompi茅
216643,26,178,65,France,RB,Olympique Lyonnais
216320,26,185,74,C么te d'Ivoire,CM,Racing Club de Lens
216194,31,180,81,Spain,CM,Athletic Club de Bilbao
215590,27,178,72,Spain,"RW,RM",Leicester City
215353,28,184,78,Argentina,ST,Bayer 04 Leverkusen
214766,32,185,88,Argentina,CB,Boca Juniors
214092,25,182,67,Russia,"CAM,ST",Atalanta
219985,29,187,81,Uruguay,"CM,CDM",Inter
214040,30,174,86,Colombia,LB,Boca Juniors
213956,25,178,72,Spain,"RW,RWB",Wolverhampton Wanderers
213951,30,196,92,Brazil,GK,SL Benfica
213577,29,183,77,Spain,"RM,LM",Granada CF
213331,25,195,98,Germany,CB,Bayer 04 Leverkusen
212419,28,196,77,England,CB,Aston Villa
212213,28,173,65,Portugal,"RWB,RB,RM",Sporting CP
212207,28,170,63,Romania,"CAM,CM",SK Slavia Praha
211591,24,183,79,France,ST,Olympique Lyonnais
210930,28,170,66,Spain,"CAM,RM",New England Revolution
219792,26,183,73,France,"CDM,CM",Stade Rennais FC
220883,25,174,70,Colombia,ST,Eintracht Frankfurt
210736,26,176,79,Italy,"LB,LWB",Olympique Lyonnais
225341,27,185,72,Spain,CB,CA Osasuna
227890,26,176,73,Portugal,"LW,RW",Sporting CP
227678,23,183,77,England,"CB,RB",Aston Villa
227535,24,187,78,Uruguay,CM,Juventus
227174,23,179,74,England,"RB,RWB",Aston Villa
227055,26,173,74,Portugal,"RM,LM",AS Monaco
226789,24,183,71,France,"CAM,CM,RM",Angers SCO
226766,25,165,58,Portugal,"LW,RW,CAM",Wolverhampton Wanderers
225719,24,185,82,Nigeria,"ST,CF",Leicester City
225711,25,187,79,Senegal,"CB,LB",Paris Saint-Germain
225659,26,185,80,Argentina,"CDM,CM",Real Betis Balompi茅
225263,24,192,89,Croatia,CB,Olympique de Marseille
221697,25,180,70,England,ST,Aston Villa
224371,24,175,70,England,"RM,ST",West Ham United
224254,25,174,78,Argentina,"LW,RW,LM",Boca Juniors
224069,28,185,74,Cameroon,"LW,ST",Olympique Lyonnais
224003,28,192,82,Spain,GK,CA Osasuna
223273,26,188,82,Croatia,"CM,CAM",Atalanta
223053,33,168,71,Ecuador,"RM,RW",Club Le贸n
222943,29,179,71,Spain,LM,Lazio
222558,26,184,80,Netherlands,"RM,RB",Roma
222493,25,192,81,Germany,CB,1. FC Union Berlin
221832,26,175,70,Uruguay,"LB,LWB,CB",Real Valladolid CF
210881,26,178,68,Scotland,"CDM,CM",Aston Villa
228336,25,187,77,Austria,"CM,CDM,CB",TSG Hoffenheim
177633,34,172,68,Spain,ST,RCD Mallorca
208334,31,185,75,Germany,"CDM,LB",1. FC K枚ln
171897,34,169,67,Mexico,"CDM,CM,LM",Real Betis Balompi茅
175379,34,183,73,Spain,"RM,LM",CF Fuenlabrada
175254,32,183,82,Ecuador,"CF,ST",Genoa
173909,34,185,77,Ghana,"CAM,CM,CF",Hertha BSC
173306,34,181,76,Argentina,"LWB,LB,LM",Torino F.C.
172962,30,177,79,Nigeria,"RM,RWB",Spartak Moskva
174543,38,184,80,Chile,GK,Real Betis Balompi茅
208364,28,180,73,Angola,"RB,CB",Club Brugge KV
208920,26,180,75,Netherlands,CB,Manchester City
209973,28,188,88,Cameroon,ST,BSC Young Boys
210372,29,182,70,Algeria,"RM,RW",Be艧ikta艧 JK
210537,29,170,65,Switzerland,"LM,RM",VfL Wolfsburg
210665,29,188,87,Germany,"CB,LB",RB Leipzig
176772,32,184,80,Algeria,GK,FC Metz
234730,24,175,75,France,RB,Be艧ikta艧 JK
235844,23,187,73,Mexico,"CDM,CB",Ajax
235794,23,178,67,England,"LM,CAM",Crystal Palace
235173,23,191,77,C么te d'Ivoire,"CDM,CM",PSV
234833,23,190,88,Germany,GK,VfB Stuttgart
234777,26,191,86,United States,GK,Manchester City
234772,30,175,64,Spain,RM,C谩diz CF
234468,25,176,67,Argentina,"CAM,LM",Minnesota United FC
234678,24,185,79,Denmark,"RWB,RB,RM",Atalanta
234568,22,181,71,Portugal,CM,SL Benfica
227275,25,195,95,Argentina,GK,Boca Juniors
234426,25,185,81,Brazil,CB,Galatasaray SK
236403,21,192,80,France,"CB,LB",Eintracht Frankfurt
227476,30,187,82,Brazil,ST,Olympiacos CFP
235889,23,173,66,Turkey,"RM,RW",Olympique de Marseille
236499,23,175,66,Brazil,"CDM,CM",Aston Villa
236441,25,167,66,Argentina,"RB,RWB",Club Atl茅tico Independiente
236477,23,175,64,France,"LM,CAM,CM",OGC Nice
227508,27,183,77,Spain,"CM,ST,LM",Levante Uni贸n Deportiva
227528,30,178,73,Argentina,"ST,RW,LW",River Plate
227536,30,183,83,Mali,"ST,RM",Al Hilal
227927,24,174,64,England,"RB,LB",Southampton
228295,25,189,75,England,CB,Arsenal
228302,25,184,73,Spain,"LB,LM,LWB",Villarreal CF
228414,25,175,74,Brazil,"CAM,RM,RW",Al Hilal
229167,25,177,73,Kosovo,"CF,LM,RM",Norwich City
212623,25,181,77,Spain,"ST,RW",RC Celta de Vigo
212602,27,186,76,Spain,CB,Leeds United
238041,21,169,67,Netherlands,LB,Feyenoord
237520,24,182,75,Guinea,"CM,CDM",Olympiacos CFP
236786,24,184,73,France,"ST,LW",Stade Rennais FC
236772,20,186,74,Hungary,"CAM,LM",RB Leipzig
236639,26,186,83,Portugal,"CDM,CM",LOSC Lille
236593,22,187,68,Netherlands,"RM,CAM",OGC Nice
236532,24,191,83,Germany,"CB,CDM",Leeds United
225997,27,179,70,Slovenia,LM,Dynamo Kyiv
236496,22,185,68,France,"CDM,CM",Olympique de Marseille
226637,25,180,75,Spain,"LB,CB",Deportivo Alav茅s
225014,24,179,72,Italy,CM,Fiorentina
225793,23,183,79,England,"CB,RB,LB",Everton
188988,28,167,59,Argentina,"CAM,CM,LM",West Ham United
183353,33,184,72,Spain,"RB,CB",Granada CF
183899,32,163,63,Argentina,"RM,LM,LW",Elche CF
184703,35,166,68,Mexico,"CM,CDM,CAM",Club Le贸n
184858,32,190,80,Brazil,"ST,RW,LW",Shenzhen FC
185221,33,187,78,Brazil,"CDM,CB,CM",Fenerbah莽e SK
185239,31,186,83,Turkey,CB,SV Werder Bremen
188044,31,178,64,China PR,"ST,LW,LM",Guangzhou FC
188081,31,173,68,Brazil,"ST,LW,CAM",Be艧ikta艧 JK
188103,30,182,76,Spain,"RM,CM,CAM",Granada CF
189068,32,196,83,Netherlands,ST,Club Brugge KV
181098,37,180,72,Japan,"CDM,CB",Eintracht Frankfurt
189250,31,186,86,Venezuela,ST,Everton
189472,32,186,77,Spain,CB,CA Osasuna
190143,31,182,77,Spain,LB,CA Osasuna
190149,32,182,78,Spain,"RB,RM,RW",Athletic Club de Bilbao
190432,35,178,72,Spain,"CDM,CM",CA Osasuna
190577,33,168,68,Argentina,"LM,CF",Portland Timbers
190875,34,186,84,Slovakia,"CM,CDM",Watford
192045,30,177,76,Mexico,RB,Tigres U.A.N.L.
192342,28,183,92,Colombia,"CAM,LW,LM",Boca Juniors
181820,31,183,79,Montenegro,"ST,CAM",Hertha BSC
180808,34,182,78,Czech Republic,CB,SK Slavia Praha
193254,34,189,82,Austria,"RWB,RM,RB",1. FC Union Berlin
172114,35,178,73,Argentina,"CAM,ST",Portland Timbers
20775,37,175,68,Portugal,"RW,LW",Vit贸ria de Guimar茫es
49000,39,183,74,Scotland,GK,Rangers FC
146748,39,196,89,Spain,GK,RCD Espanyol de Barcelona
146758,36,180,74,Spain,ST,Levante Uni贸n Deportiva
152916,37,180,76,Argentina,"RM,CAM,RW",Deportivo Toluca
154472,39,188,72,Spain,ST,Granada CF
158963,35,178,63,Argentina,"CDM,CM",Fatih Karag眉mr眉k S.K.
165109,34,183,79,Romania,CB,Lazio
170597,33,188,74,Netherlands,GK,Norwich City
172879,33,186,82,Greece,CB,Olympiacos CFP
180714,35,195,95,Russia,GK,FC Lokomotiv Moscow
173432,33,186,75,Mexico,CB,CF Monterrey
173521,34,189,77,Spain,CB,FC Porto
173608,31,192,80,Spain,ST,Deportivo Alav茅s
176600,34,172,70,France,ST,RC Strasbourg Alsace
177326,36,167,58,France,"LW,CAM",Olympiacos CFP
178250,35,179,77,Senegal,"CDM,CM",UD Ibiza
179605,32,180,76,Morocco,"CM,CAM",SL Benfica
179789,33,184,83,France,CB,Olympique Lyonnais
180334,34,191,85,Brazil,CB,Olympique Lyonnais
192816,30,190,82,Uruguay,"CB,LB",RCD Espanyol de Barcelona
193290,30,177,73,Denmark,"ST,LW",FC Barcelona
225309,24,180,77,Germany,"CAM,CM",Bayer 04 Leverkusen
222709,32,181,77,Brazil,"CM,CDM",Al Nassr
220287,26,186,83,Argentina,ST,Club Universidad Nacional
220421,27,168,67,C么te d'Ivoire,LB,OGC Nice
220502,26,177,63,Italy,"CF,ST",Lazio
220621,25,172,67,Algeria,"CAM,LM,LW",West Ham United
221174,28,179,69,Croatia,"LM,LW,ST",Dinamo Zagreb
222357,24,187,88,Switzerland,"ST,CAM",Borussia M枚nchengladbach
222390,25,170,69,Spain,"CM,CDM",Rayo Vallecano
222400,25,176,74,England,"CDM,CM",Tottenham Hotspur
222509,24,179,68,Spain,"CM,CDM",Real Madrid CF
223550,27,189,80,Switzerland,GK,Montpellier H茅rault SC
220085,25,181,74,Germany,"CF,ST",VfL Wolfsburg
223874,26,172,70,France,"CM,CDM",Olympique de Marseille
223898,24,190,78,France,GK,Angers SCO
224221,25,192,90,Denmark,CB,Crystal Palace
224389,24,175,68,Sweden,"ST,RW",Spartak Moskva
224422,24,174,72,C么te d'Ivoire,"LW,LM",U.S. Sassuolo Calcio
