ID,STRating,LWRating,LFRating,CFRating,RFRating,RWRating,CAMRating,LMRating,CMRating,RMRating,LWBRating,CDMRating,RWBRating,LBRating,CBRating,RBRating,GKRating
195859,81,79,81,81,81,79,81,79,75,79,65,63,65,62,59,62,22
197965,78,81,80,80,80,81,81,81,81,81,77,77,77,74,69,74,24
198164,78,80,79,79,79,80,81,81,80,81,74,74,74,72,68,72,22
198710,81,81,81,81,81,81,81,81,81,81,68,70,68,64,60,64,23
163489,29,26,28,28,28,26,32,29,32,29,28,29,28,27,26,27,81
156519,78,76,77,77,77,76,81,80,81,80,80,81,80,80,81,80,21
153244,81,76,78,78,78,76,78,77,75,77,61,63,61,58,59,58,21
124375,81,76,78,78,78,76,77,77,71,77,59,58,59,56,54,56,22
45186,80,81,81,81,81,81,81,81,79,81,63,64,63,60,55,60,21
200260,78,81,80,80,80,81,81,81,78,81,65,63,65,60,51,60,20
199987,35,33,35,35,35,33,40,38,41,38,35,38,35,34,32,34,81
199564,74,76,75,75,75,76,79,81,81,81,81,81,81,81,77,81,24
199304,75,72,72,72,72,72,74,75,77,75,81,81,81,81,81,81,20
139068,80,81,80,80,80,81,81,81,78,81,63,63,63,58,52,58,18
213661,56,59,58,58,58,59,64,65,70,65,75,79,75,77,82,77,19
209519,81,78,79,79,79,78,81,81,76,81,63,63,63,60,57,60,22
209960,31,28,29,29,29,28,33,31,33,31,30,33,30,30,31,30,81
210455,68,71,70,70,70,71,72,75,74,75,80,78,80,80,78,80,18
211117,82,79,80,80,80,79,82,82,82,82,75,76,75,73,72,73,19
212151,32,28,30,30,30,28,32,30,31,30,28,30,28,28,30,28,81
212187,73,75,74,74,74,75,76,79,78,79,81,78,81,80,75,80,21
212814,75,77,77,77,77,77,80,80,80,80,77,77,77,75,70,75,19
215223,33,29,31,31,31,29,33,32,33,32,31,32,31,30,32,30,81
214584,35,31,34,34,34,31,37,35,37,35,32,35,32,31,34,31,80
215316,34,29,31,31,31,29,35,33,34,33,32,32,32,31,31,31,80
217870,74,74,73,73,73,74,75,77,76,77,80,78,80,80,78,80,18
219683,81,76,78,78,78,76,81,79,81,79,78,81,78,78,81,78,21
219953,78,79,78,78,78,79,80,80,78,80,73,70,73,70,64,70,20
220182,64,65,63,63,63,65,69,71,73,71,80,81,80,81,83,81,22
220971,75,78,78,78,78,78,82,80,81,80,75,77,75,72,68,72,21
221087,33,31,33,33,33,31,37,36,38,36,32,34,32,31,30,31,80
221660,66,66,66,66,66,66,71,71,76,71,78,82,78,78,82,78,21
222331,71,70,69,69,69,70,70,74,71,74,82,78,82,83,82,83,19
222716,76,80,79,79,79,80,81,81,75,81,63,58,63,59,47,59,24
223724,71,72,70,70,70,72,72,76,74,76,79,77,79,79,76,79,19
198141,72,70,71,71,71,70,76,74,79,74,78,80,78,79,80,79,22
201143,66,67,66,66,66,67,71,72,75,72,78,80,78,79,81,79,23
208808,80,80,80,80,80,80,80,80,79,80,69,66,69,66,59,66,21
171877,80,78,79,79,79,78,80,80,80,80,77,78,77,75,74,75,20
231447,82,81,81,81,81,81,82,82,74,82,61,57,61,57,49,57,20
1179,34,30,32,32,32,30,37,35,38,35,31,35,31,29,31,29,80
140233,31,28,30,30,30,28,33,32,34,32,30,32,30,30,29,30,80
148119,33,29,30,30,30,29,34,33,32,33,30,30,30,30,30,30,80
162347,74,74,74,74,74,74,80,78,80,78,76,79,76,75,73,75,23
169588,54,53,53,53,53,53,58,59,66,59,73,78,73,75,80,75,23
171579,80,76,79,79,79,76,80,79,80,79,72,77,72,71,75,71,25
172522,79,78,78,78,78,78,80,80,80,80,80,80,80,80,77,80,21
183855,59,55,57,57,57,55,60,60,66,60,72,76,72,74,80,74,14
173426,34,29,31,31,31,29,35,33,35,33,31,34,31,30,32,30,80
176676,80,80,80,80,80,80,80,80,80,80,80,80,80,80,79,80,18
177388,79,80,79,79,79,80,80,80,79,80,65,64,65,61,53,61,23
177509,62,55,56,56,56,55,59,61,63,61,72,76,72,74,80,74,18
177604,71,71,71,71,71,71,74,74,76,74,79,79,79,79,79,79,16
178518,80,77,79,79,79,77,80,79,80,79,78,80,78,77,79,77,21
182493,64,58,59,59,59,58,63,63,69,63,73,79,73,75,80,75,19
232119,63,61,62,62,62,61,65,65,68,65,75,78,75,76,82,76,16
232293,82,76,77,77,77,76,76,77,69,77,61,58,61,58,56,58,20
233195,73,73,75,75,75,73,78,76,80,76,77,81,77,75,75,75,18
233306,32,30,31,31,31,30,35,34,36,34,30,33,30,30,28,30,81
246669,73,79,77,77,77,79,80,81,77,81,77,73,77,75,68,75,19
244470,70,72,70,70,70,72,73,76,76,76,80,79,80,80,80,80,20
244369,74,79,78,78,78,79,81,81,76,81,67,64,67,63,53,63,18
243576,75,76,75,75,75,76,77,79,77,79,80,78,80,79,76,79,18
241095,79,80,80,80,80,80,82,82,78,82,66,66,66,63,59,63,20
241084,78,80,79,79,79,80,80,81,73,81,63,57,63,59,49,59,22
240900,51,47,48,48,48,47,51,53,58,53,71,75,71,75,82,75,19
240709,76,78,77,77,77,78,79,81,78,81,80,77,80,78,73,78,19
239207,82,74,77,77,77,74,77,75,71,75,55,56,55,53,52,53,18
238794,76,80,79,79,79,80,81,82,73,82,61,56,61,56,46,56,17
237383,58,60,58,58,58,60,62,66,69,66,78,79,78,79,82,79,19
237238,78,74,75,75,75,74,78,77,80,77,78,81,78,78,81,78,19
236987,64,66,66,66,66,66,71,71,76,71,78,81,78,79,80,79,18
236583,31,25,27,27,27,25,28,26,26,26,25,26,25,25,26,25,80
236401,74,77,75,75,75,77,79,80,79,80,80,79,80,80,76,80,20
182494,35,35,36,36,36,35,42,40,42,40,35,38,35,34,33,34,80
184941,80,80,80,80,80,80,80,80,79,80,66,66,66,63,58,63,22
207877,80,76,78,78,78,76,76,75,66,75,53,50,53,50,47,50,21
204399,80,79,80,80,80,79,80,80,76,80,63,62,63,60,55,60,22
201922,73,65,67,67,67,65,69,68,73,68,74,79,74,77,80,77,22
202024,73,76,76,76,76,76,80,79,80,79,80,80,80,78,75,78,21
202166,79,79,79,79,79,79,80,80,80,80,72,72,72,70,66,70,21
202325,62,67,66,66,66,67,72,73,77,73,78,80,78,77,76,77,21
203890,69,71,70,70,70,71,72,75,75,75,80,79,80,80,79,80,21
203895,76,78,78,78,78,78,80,80,80,80,69,69,69,65,59,65,19
203980,78,79,79,79,79,79,80,80,77,80,66,64,66,62,56,62,23
204970,80,80,80,80,80,80,80,80,77,80,66,63,66,62,55,62,20
185020,78,79,78,78,78,79,80,80,76,80,68,64,68,65,57,65,19
205600,70,64,66,66,66,64,69,68,73,68,76,79,76,77,80,77,23
205686,74,78,77,77,77,78,80,80,80,80,78,79,78,76,71,76,20
205693,81,72,77,77,77,72,77,73,72,73,63,65,63,63,66,63,18
205705,64,59,60,60,60,59,63,64,69,64,74,78,74,76,80,76,20
205849,33,29,32,32,32,29,35,34,37,34,33,36,33,32,32,32,81
207599,62,59,59,59,59,59,63,64,69,64,74,78,74,76,81,76,21
207732,80,76,78,78,78,76,77,76,71,76,62,60,62,60,56,60,22
201400,76,79,79,79,79,79,80,80,80,80,76,77,76,74,72,74,19
223959,72,74,73,73,73,74,77,77,79,77,80,81,80,79,78,79,17
201119,75,78,77,77,77,78,79,80,79,80,80,79,80,80,76,80,19
199254,80,79,80,80,80,79,80,80,78,80,64,64,64,60,57,60,23
186561,75,77,77,77,77,77,80,80,80,80,75,77,75,73,71,73,19
187598,61,57,58,58,58,57,61,61,67,61,74,77,74,76,80,76,22
189117,32,28,30,30,30,28,34,33,34,33,31,33,31,31,32,31,80
189271,75,75,76,76,76,75,80,78,80,78,79,80,79,79,80,79,20
189690,33,32,32,32,32,32,36,36,36,36,36,35,36,35,33,35,80
190972,80,80,80,80,80,80,80,80,76,80,72,69,72,70,65,70,19
193061,77,79,79,79,79,79,80,80,80,80,78,78,78,77,72,77,15
196432,74,74,74,74,74,74,78,77,80,77,78,80,78,78,80,78,21
197225,76,79,78,78,78,79,80,80,80,80,72,71,72,67,60,67,23
197242,78,72,74,74,74,72,77,76,79,76,77,80,77,77,80,77,21
198009,32,31,32,32,32,31,35,33,33,33,31,31,31,31,29,31,81
198031,77,76,77,77,77,76,80,79,80,79,76,79,76,74,73,74,19
198950,78,80,80,80,80,80,80,80,80,80,72,70,72,69,61,69,20
198951,80,79,79,79,79,79,79,80,72,80,62,59,62,59,54,59,19
199042,73,74,74,74,74,74,79,78,80,78,80,80,80,79,77,79,22
223816,80,79,79,79,79,79,79,80,72,80,64,60,64,62,55,62,20
216189,74,75,74,74,74,75,77,79,78,79,80,80,80,80,79,80,21
224179,80,72,76,76,76,72,76,73,71,73,55,58,55,52,53,52,23
230201,66,71,68,68,68,71,72,75,74,75,80,78,80,80,76,80,23
227290,32,26,28,28,28,26,31,31,34,31,32,34,32,32,32,32,81
227813,74,76,76,76,76,76,79,79,80,79,80,80,80,80,77,80,21
227928,71,74,72,72,72,74,75,77,75,77,80,77,80,79,77,79,23
229237,66,65,65,65,65,65,69,70,72,70,77,79,77,79,82,79,19
229261,74,74,74,74,74,74,76,77,78,77,81,81,81,81,82,81,21
229582,61,54,57,57,57,54,58,59,64,59,72,76,72,75,82,75,19
229857,67,75,73,73,73,75,80,78,82,78,77,78,77,74,70,74,19
229927,73,76,76,76,76,76,80,79,82,79,81,83,81,80,79,80,21
224309,74,75,76,76,76,75,80,78,81,78,74,78,74,71,71,71,21
230271,74,79,78,78,78,79,80,80,75,80,59,55,59,54,39,54,20
230313,57,52,53,53,53,52,56,57,63,57,72,76,72,75,80,75,19
230767,80,79,79,79,79,79,83,83,83,83,80,81,80,79,78,79,21
226754,74,77,76,76,76,77,81,80,82,80,79,81,79,77,76,77,22
226491,72,75,74,74,74,75,76,78,77,78,81,79,81,80,77,80,22
225953,80,80,80,80,80,80,81,81,74,81,64,60,64,60,53,60,22
225201,77,80,79,79,79,80,81,81,78,81,76,73,76,73,68,73,21
225085,78,79,78,78,78,79,80,81,74,81,65,61,65,62,53,62,21
230204,31,28,31,31,31,28,34,32,35,32,29,32,29,29,30,29,80
230498,79,77,79,79,79,77,79,77,72,77,55,53,55,52,46,52,20
192123,79,69,74,74,74,69,72,70,67,70,57,58,57,55,57,55,22
191202,72,67,69,69,69,67,73,71,78,71,74,79,74,74,79,74,22
191740,76,75,76,76,76,75,79,79,79,79,79,79,79,79,79,79,21
192064,79,79,79,79,79,79,79,79,76,79,64,63,64,61,56,61,19
192906,79,79,79,79,79,79,79,79,77,79,65,64,65,62,58,62,20
192598,79,78,78,78,78,78,79,79,75,79,67,66,67,64,61,64,19
192638,78,75,76,76,76,75,77,78,79,78,79,79,79,78,78,78,19
192789,73,72,71,71,71,72,73,74,74,74,79,78,79,79,79,79,20
190745,33,30,31,31,31,30,33,32,30,32,28,27,28,28,27,28,79
190813,78,79,77,77,77,79,79,79,74,79,66,62,66,63,57,63,15
189615,69,72,70,70,70,72,73,75,75,75,79,77,79,79,77,79,20
190717,79,78,78,78,78,78,79,79,75,79,69,68,69,68,68,68,21
190584,72,73,74,74,74,73,79,75,79,75,76,79,76,75,76,75,22
189805,79,71,74,74,74,71,75,72,72,72,60,62,60,58,60,58,20
189682,59,57,56,56,56,57,59,61,64,61,72,74,72,74,79,74,21
193348,77,78,77,77,77,78,79,79,79,79,69,68,69,65,58,65,22
189560,74,67,71,71,71,67,74,70,79,70,71,79,71,71,79,71,21
188042,79,79,79,79,79,79,79,79,77,79,65,64,65,62,59,62,21
188041,71,73,73,73,73,73,76,77,79,77,79,79,79,78,75,78,21
187052,70,70,71,71,71,70,75,74,79,74,77,79,77,76,77,76,21
186682,68,67,70,70,70,67,75,70,79,70,72,79,72,71,75,71,21
193198,72,70,71,71,71,70,74,74,79,74,77,79,77,76,78,76,20
198230,58,52,55,55,55,52,58,59,66,59,71,77,71,73,79,73,18
194209,79,77,78,78,78,77,79,77,73,77,60,59,60,58,54,58,19
202048,65,64,65,65,65,64,70,69,77,69,75,81,75,76,79,76,20
204024,64,65,66,66,66,65,71,71,76,71,76,79,76,75,76,75,19
203483,79,77,79,79,79,77,79,79,79,79,77,78,77,76,76,76,21
203299,79,79,78,78,78,79,79,79,74,79,63,59,63,59,53,59,20
202935,56,53,53,53,53,53,56,59,63,59,73,76,73,75,79,75,19
202857,77,79,78,78,78,79,79,79,72,79,63,59,63,59,52,59,20
202750,59,58,58,58,58,58,63,64,69,64,73,78,73,74,79,74,18
202648,76,76,77,77,77,76,80,78,80,78,76,78,76,75,73,75,19
202477,76,79,77,77,77,79,79,79,72,79,61,57,61,56,47,56,22
202335,69,63,65,65,65,63,67,67,72,67,73,78,73,75,80,75,21
201455,79,75,77,77,77,75,79,77,79,77,79,79,79,79,79,79,20
194333,32,25,28,28,28,25,30,28,29,28,25,27,25,25,30,25,79
200726,30,24,27,27,27,24,28,28,28,28,28,28,28,27,28,27,80
200315,77,78,78,78,78,78,79,79,73,79,67,63,67,64,56,64,20
199503,70,67,69,69,69,67,74,73,79,73,75,79,75,73,74,73,19
199354,79,79,79,79,79,79,79,79,74,79,60,58,60,56,50,56,20
198946,69,67,67,67,67,67,69,71,71,71,77,77,77,78,79,78,21
198784,76,79,79,79,79,79,79,79,79,79,78,77,78,76,71,76,20
198329,79,79,79,79,79,79,79,79,75,79,67,64,67,65,60,65,20
178509,79,70,75,75,75,70,76,72,72,72,56,61,56,54,59,54,20
196978,79,76,78,78,78,76,78,77,72,77,61,61,61,59,57,59,20
184484,77,76,76,76,76,76,79,79,79,79,72,73,72,69,65,69,22
170890,73,72,72,72,72,72,76,76,77,76,79,79,79,79,79,79,21
176919,36,34,35,35,35,34,40,38,41,38,35,40,35,34,36,34,79
226300,33,29,31,31,31,29,33,33,33,33,32,33,32,32,32,32,80
223597,68,72,70,70,70,72,73,76,75,76,79,78,79,79,76,79,21
224031,74,73,72,72,72,73,72,75,72,75,78,74,78,79,77,79,18
224196,72,72,70,70,70,72,72,75,74,75,79,78,79,79,80,79,19
224490,70,72,71,71,71,72,73,76,75,76,79,78,79,79,77,79,20
225116,34,27,29,29,29,27,29,30,29,30,29,29,29,29,30,29,80
225508,61,60,60,60,60,60,63,63,65,63,72,74,72,74,80,74,21
225663,75,79,78,78,78,79,82,83,82,83,80,78,80,78,71,78,24
226162,77,78,78,78,78,78,82,81,81,81,74,76,74,73,70,73,20
226221,56,57,54,54,54,57,57,62,63,62,76,75,76,78,81,78,19
226456,74,77,77,77,77,77,80,79,81,79,77,77,77,75,70,75,20
223249,34,30,33,33,33,30,35,33,34,33,31,33,31,31,33,31,79
226851,69,67,66,66,66,67,71,73,75,73,79,79,79,80,80,80,20
228093,82,79,80,80,80,79,80,80,75,80,67,64,67,65,61,65,22
228520,80,75,77,77,77,75,77,76,72,76,63,63,63,61,60,61,19
228687,81,75,78,78,78,75,79,76,72,76,55,54,55,51,47,51,19
230184,69,74,72,72,72,74,74,76,73,76,79,75,79,79,73,79,21
230216,67,70,68,68,68,70,71,74,72,74,79,75,79,79,75,79,17
230234,68,71,69,69,69,71,74,75,77,75,79,79,79,79,78,79,20
230251,75,70,72,72,72,70,74,73,77,73,76,79,76,77,79,77,19
230312,29,28,29,29,29,28,31,29,27,29,26,26,26,27,27,27,79
223578,79,75,77,77,77,75,75,75,68,75,56,54,56,53,51,53,20
222501,71,74,73,73,73,74,75,78,76,78,79,77,79,79,75,79,21
176635,73,77,76,76,76,77,79,79,77,79,57,56,57,51,41,51,20
216150,72,73,71,71,71,73,74,75,74,75,79,76,79,78,76,78,18
176550,30,27,31,31,31,27,34,31,35,31,28,31,28,28,27,28,79
173221,78,78,78,78,78,78,79,79,79,79,75,74,75,72,65,72,19
162240,76,75,76,76,76,75,79,79,79,79,76,79,76,76,78,76,24
159145,79,73,76,76,76,73,77,75,72,75,60,59,60,57,55,57,22
158121,32,27,29,29,29,27,32,30,32,30,28,31,28,28,28,28,79
156616,75,78,78,78,78,78,79,79,78,79,60,60,60,54,45,54,19
213516,78,79,79,79,79,79,80,80,77,80,67,65,67,63,55,63,19
204234,31,26,28,28,28,26,31,30,32,30,30,32,30,30,31,30,80
216145,54,52,52,52,52,52,55,57,61,57,73,75,73,76,80,76,20
216388,75,79,78,78,78,79,80,80,71,80,58,52,58,54,42,54,18
222028,70,72,72,72,72,72,78,76,81,76,78,82,78,78,79,78,20
216531,79,74,76,76,76,74,75,75,69,75,61,60,61,59,59,59,22
218339,72,76,76,76,76,76,80,79,81,79,76,78,76,74,69,74,20
219789,70,73,71,71,71,73,74,77,75,77,79,77,79,79,76,79,20
219809,66,66,67,67,67,66,71,71,75,71,76,80,76,76,80,76,21
220253,80,79,79,79,79,79,80,80,73,80,61,57,61,57,51,57,21
220523,64,56,59,59,59,56,62,60,68,60,69,76,69,71,81,71,19
220673,74,71,72,72,72,71,74,74,77,74,78,80,78,78,81,78,22
220793,62,58,59,59,59,58,62,62,67,62,73,77,73,75,81,75,19
221491,62,63,62,62,62,63,65,68,69,68,77,77,77,79,81,79,20
214047,77,76,77,77,77,76,79,79,79,79,79,79,79,79,78,79,22
204538,79,78,78,78,78,78,78,77,69,77,59,54,59,56,49,56,21
204259,68,71,70,70,70,71,73,75,75,75,79,78,79,79,78,79,22
210513,73,78,77,77,77,78,79,78,75,78,60,60,60,56,49,56,20
251809,57,54,56,56,56,54,60,60,67,60,72,77,72,74,81,74,19
252371,75,76,76,76,76,76,79,78,81,78,78,80,78,77,77,77,20
255475,75,79,78,78,78,79,80,80,73,80,63,60,63,59,50,59,19
212442,32,29,30,30,30,29,32,31,31,31,30,30,30,29,30,29,80
212404,74,78,77,77,77,78,79,79,78,79,74,71,74,71,65,71,22
212382,80,71,75,75,75,71,75,73,72,73,59,63,59,58,61,58,19
212096,74,78,77,77,77,78,79,79,75,79,65,62,65,60,52,60,20
211748,75,77,77,77,77,77,79,79,79,79,74,75,74,71,68,71,23
211241,77,76,75,75,75,76,77,78,76,78,79,76,79,79,76,79,20
211022,76,79,77,77,77,79,79,79,76,79,66,64,66,63,55,63,21
210897,67,61,62,62,62,61,62,65,65,65,74,75,74,76,81,76,19
210625,69,71,69,69,69,71,71,76,72,76,79,75,79,79,76,79,19
210324,74,78,77,77,77,78,79,79,79,79,75,73,75,71,62,71,18
247204,73,73,73,73,73,73,74,77,74,77,79,76,79,79,77,79,21
210315,81,77,79,79,79,77,79,77,72,77,58,58,58,55,52,55,19
209846,69,69,68,68,68,69,69,74,70,74,79,75,79,79,76,79,21
208165,60,55,56,56,56,55,59,61,66,61,74,78,74,77,79,77,19
208135,78,75,77,77,77,75,79,78,79,78,79,79,79,79,79,79,23
208104,31,27,29,29,29,27,32,31,34,31,30,33,30,30,31,30,80
207566,68,65,67,67,67,65,71,70,77,70,73,79,73,72,77,72,18
207494,79,79,79,79,79,79,79,79,77,79,71,70,71,69,65,69,21
206585,32,30,32,32,32,30,38,35,41,35,33,37,33,32,30,32,79
206545,74,74,75,75,75,74,79,77,79,77,74,77,74,73,72,73,19
206467,79,79,79,79,79,79,79,79,77,79,63,62,63,60,55,60,23
205923,69,71,70,70,70,71,74,75,77,75,79,79,79,79,78,79,19
138412,73,74,74,74,74,74,77,77,79,77,79,79,79,78,78,78,19
247851,71,73,73,73,73,73,78,77,81,77,77,80,77,76,75,76,20
41,74,77,77,77,77,77,79,79,79,79,69,73,69,66,64,66,19
244067,58,58,57,57,57,58,61,63,65,63,74,77,74,76,81,76,20
236480,73,73,74,74,74,73,77,76,80,76,78,80,78,78,78,78,19
243812,77,79,79,79,79,79,80,80,72,80,61,55,61,58,46,58,17
232432,81,77,78,78,78,77,78,77,71,77,57,55,57,53,49,53,19
232580,59,55,57,57,57,55,61,61,67,61,71,77,71,74,81,74,19
232665,67,66,68,68,68,66,72,70,77,70,74,80,74,74,78,74,20
232730,73,78,77,77,77,78,81,81,77,81,64,62,64,60,52,60,17
232756,58,59,56,56,56,59,60,63,63,63,76,75,76,78,81,78,20
233738,74,71,72,72,72,71,76,75,79,75,79,82,79,79,81,79,19
234035,69,72,70,70,70,72,73,76,74,76,79,75,79,79,74,79,19
234236,82,77,78,78,78,77,80,78,73,78,58,58,58,55,53,55,22
234612,75,79,77,77,77,79,81,81,74,81,64,60,64,60,49,60,20
235073,32,29,32,32,32,29,36,33,37,33,28,33,28,26,30,26,80
235688,58,55,56,56,56,55,60,61,66,61,72,76,72,75,81,75,20
206413,70,67,68,68,68,67,71,71,76,71,77,79,77,78,79,78,22
236506,59,60,60,60,60,60,65,65,71,65,74,79,74,76,81,76,19
239433,73,70,72,72,72,70,75,74,79,74,76,80,76,76,78,76,22
236572,70,74,72,72,72,74,76,78,77,78,80,79,80,79,76,79,20
241788,79,78,79,79,79,78,79,79,74,79,61,59,61,58,52,58,20
241637,76,75,76,76,76,75,79,78,81,78,78,81,78,78,79,78,19
240679,74,73,73,73,73,73,76,76,80,76,79,80,79,78,78,78,21
240243,80,81,80,80,80,81,81,81,74,81,61,57,61,57,49,57,19
242516,79,79,78,78,78,79,79,80,73,80,64,61,64,61,55,61,19
239301,70,70,70,70,70,70,74,75,77,75,79,81,79,79,81,79,20
237239,77,79,79,79,79,79,80,80,79,80,75,72,75,72,65,72,20
236632,77,79,78,78,78,79,82,82,76,82,64,61,64,59,51,59,21
237942,59,65,61,61,61,65,66,71,69,71,79,75,79,79,77,79,18
236610,81,74,76,76,76,74,74,73,65,73,58,55,58,56,55,56,18
199576,58,55,58,58,58,55,62,60,70,60,70,78,70,71,78,71,22
24630,34,29,32,32,32,29,37,34,39,34,33,37,33,33,35,33,78
178007,72,71,71,71,71,71,77,75,78,75,74,77,74,72,72,72,21
178088,74,76,76,76,76,76,78,78,77,78,60,60,60,55,47,55,19
203605,66,69,68,68,68,69,71,74,74,74,78,76,78,78,76,78,20
199189,76,75,77,77,77,75,79,78,78,78,68,71,68,66,66,66,19
199206,60,57,55,55,55,57,58,63,63,63,76,75,76,78,78,78,21
198658,72,74,73,73,73,74,77,78,78,78,78,78,78,77,74,77,21
198657,71,72,71,71,71,72,73,76,75,76,78,77,78,78,76,78,22
197837,55,51,51,51,51,51,54,57,59,57,71,73,71,74,78,74,18
146439,78,70,74,74,74,70,76,71,71,71,54,58,54,52,56,52,20
195096,77,73,75,75,75,73,77,76,78,76,76,78,76,75,76,75,17
199915,61,56,59,59,59,56,63,60,70,60,69,78,69,71,79,71,22
152908,73,74,73,73,73,74,75,76,74,76,77,75,77,76,74,76,23
156433,33,29,30,30,30,29,34,33,34,33,32,34,32,32,34,32,78
159261,78,76,78,78,78,76,78,77,74,77,55,56,55,51,47,51,15
163155,33,29,31,31,31,29,33,32,34,32,31,32,31,30,30,30,78
199715,78,77,77,77,77,77,78,78,74,78,61,60,61,57,53,57,23
200155,78,74,77,77,77,74,78,77,78,77,70,72,70,67,65,67,20
200159,37,34,37,37,37,34,41,39,43,39,35,40,35,34,35,34,79
201042,72,73,72,72,72,73,74,76,76,76,78,78,78,78,77,78,20
201417,74,73,73,73,73,73,75,76,76,76,78,78,78,78,78,78,20
201995,76,78,77,77,77,78,78,78,78,78,72,70,72,69,61,69,19
202493,75,76,75,75,75,76,77,78,76,78,78,77,78,78,75,78,19
194222,58,52,54,54,54,52,56,57,63,57,69,75,69,72,78,72,20
195093,78,73,77,77,77,73,77,74,71,74,58,59,58,55,57,55,22
189053,78,75,77,77,77,75,77,75,68,75,54,52,54,51,47,51,20
193469,58,55,56,56,56,55,61,61,68,61,72,77,72,74,78,74,19
187936,66,63,65,65,65,63,69,68,75,68,73,78,73,73,78,73,22
178213,75,71,73,73,73,71,76,74,78,74,76,78,76,75,78,75,22
178224,78,74,75,75,75,74,76,75,69,75,56,54,56,54,50,54,23
178415,75,73,73,73,73,73,76,76,78,76,77,78,77,76,76,76,19
180216,72,72,72,72,72,72,74,75,76,75,78,78,78,78,78,78,19
183394,73,71,72,72,72,71,74,76,76,76,78,78,78,77,78,77,19
184392,69,70,69,69,69,70,72,73,73,73,78,77,78,78,77,78,18
185103,76,73,73,73,73,73,76,76,78,76,78,78,78,78,78,78,23
186197,76,77,77,77,77,77,78,78,76,78,63,62,63,59,54,59,20
199652,75,76,77,77,77,76,78,78,78,78,73,73,73,71,67,71,19
186801,72,67,69,69,69,67,70,70,73,70,75,77,75,76,78,76,20
187607,78,73,76,76,76,73,76,75,71,75,55,56,55,52,52,52,20
188335,78,69,73,73,73,69,69,68,61,68,53,52,53,51,53,51,22
193408,78,73,75,75,75,73,74,74,71,74,63,63,63,62,62,62,21
189125,77,77,77,77,77,77,78,78,78,78,76,76,76,74,72,74,22
189280,69,71,70,70,70,71,74,75,78,75,78,78,78,76,75,76,19
189505,74,78,78,78,78,78,78,78,77,78,65,63,65,61,51,61,20
189606,64,63,64,64,64,63,68,69,74,69,75,78,75,75,78,75,20
189881,62,58,58,58,58,58,61,63,66,63,72,75,72,74,78,74,24
190243,34,26,28,28,28,26,28,29,29,29,29,31,29,29,31,29,78
191180,73,75,75,75,75,75,78,76,78,76,65,68,65,62,60,62,19
192678,78,73,76,76,76,73,76,73,71,73,59,61,59,56,58,56,19
192679,71,70,70,70,70,70,72,73,75,73,78,78,78,78,78,78,22
193171,71,71,70,70,70,71,72,73,72,73,77,76,77,78,78,78,20
193361,76,77,76,76,76,77,78,78,78,78,75,75,75,73,70,73,21
202849,59,49,54,54,54,49,56,55,66,55,66,76,66,68,79,68,22
243559,73,77,76,76,76,77,78,79,72,79,62,58,62,58,49,58,21
203747,68,72,70,70,70,72,74,76,73,76,79,76,79,79,75,79,22
203843,73,72,71,71,71,72,73,75,74,75,78,78,78,78,78,78,20
242187,76,76,77,77,77,76,80,78,75,78,64,62,64,62,55,62,21
241727,26,21,23,23,23,21,26,24,27,24,23,26,23,22,24,22,79
240753,80,79,79,79,79,79,81,80,76,80,65,63,65,62,57,62,18
240699,77,79,79,79,79,79,81,81,80,81,78,76,78,77,72,77,17
239817,69,71,71,71,71,71,76,76,78,76,76,79,76,75,75,75,18
239613,76,77,77,77,77,77,80,79,79,79,75,76,75,74,71,74,20
239380,76,78,77,77,77,78,80,79,76,79,68,67,68,65,59,65,20
238616,76,78,78,78,78,78,79,79,71,79,60,56,60,56,46,56,18
238476,54,50,51,51,51,50,56,57,64,57,70,76,70,72,80,72,21
238463,74,76,76,76,76,76,79,79,80,79,76,76,76,74,70,74,18
238067,79,78,78,78,78,78,80,79,77,79,72,72,72,70,70,70,19
237678,57,57,57,57,57,57,62,62,66,62,71,76,71,74,80,74,19
236791,78,77,78,78,78,77,80,79,80,79,73,73,73,71,67,71,22
236355,55,58,56,56,56,58,62,63,66,63,74,76,74,75,80,75,20
236045,69,70,69,69,69,70,70,73,71,73,78,75,78,78,78,78,18
242201,72,74,74,74,74,74,77,77,79,77,79,79,79,77,75,77,20
243238,78,74,78,78,78,74,78,74,70,74,54,54,54,51,46,51,19
228413,32,28,29,29,29,28,30,30,27,30,26,25,26,26,25,26,79
246147,79,78,78,78,78,78,79,79,74,79,63,60,63,60,53,60,17
244193,78,78,78,78,78,78,79,79,73,79,63,60,63,59,52,59,20
244253,77,74,75,75,75,74,77,76,80,76,78,80,78,77,79,77,20
244467,33,33,35,35,35,33,38,37,36,37,31,31,31,30,27,30,79
244622,79,77,77,77,77,77,78,79,73,79,65,62,65,63,58,63,19
245630,73,74,74,74,74,74,77,77,80,77,78,80,78,77,76,77,18
246104,77,78,78,78,78,78,81,80,80,80,76,76,76,74,70,74,19
246430,80,73,76,76,76,73,74,73,67,73,54,52,54,52,48,52,19
256630,71,77,76,76,76,77,80,79,78,79,69,68,69,65,58,65,20
246646,67,73,73,73,73,73,78,76,80,76,76,79,76,75,72,75,18
246844,67,69,67,67,67,69,68,72,68,72,78,73,78,78,74,78,18
